score,review
5.0 out of 5 stars,"
  Can't beat it for the price
"
5.0 out of 5 stars,"
  Great fit!! Will be ordering more
"
4.0 out of 5 stars,"
  Durable, looks good and fits as expected.
"
2.0 out of 5 stars,"
  Really thin fabric. Not what I wanted
"
4.0 out of 5 stars,"
  nice shirt for the price.
"
5.0 out of 5 stars,"
  Very pleased with this order!  Exactly what I wanted and happy with it!  Ordered mens so I could get looser fit.
"
5.0 out of 5 stars,"
  good
"
5.0 out of 5 stars,"
  I love the shirts... I bought like 4 or 5 from them, nice fitting food material
"
5.0 out of 5 stars,"
  The shirt arrived quickly and is very comfortable.  I have ordered 5 so far and plan to order more.  This is a very good shirt.
"
5.0 out of 5 stars,"
  Fits well!
"
5.0 out of 5 stars,"
  Good
"
4.0 out of 5 stars,"
  Good quality !
"
5.0 out of 5 stars,"
  Very attractive medium weight shirt. Still too warm to wear here now but hopefully fall is coming to us soon. Beautiful fit
"
2.0 out of 5 stars,"
  very large
"
5.0 out of 5 stars,"
  Would of been nice in the lg size
"
2.0 out of 5 stars,"
  t-shirt material. Maybe wear it in the spring, not in the winter
"
5.0 out of 5 stars,"
  Great all the way around...
"
5.0 out of 5 stars,"
  They were nice he liked them
"
4.0 out of 5 stars,"
  Es recomendable y buen precio, para el trabajador del Sur de Florida que llueve y sale el Sol.
"
5.0 out of 5 stars,"
  Fits fine, not too loose, not too tight. Good quality, great value. Nice shirt to wear at the range and on the course.
"
5.0 out of 5 stars,"
  Great fit. Color choices price.
"
4.0 out of 5 stars,"
  Mone
"
4.0 out of 5 stars,"
  The sleeves are a little long but everything else is great.
"
5.0 out of 5 stars,"
  Quality shirt. What else can I say?
"
3.0 out of 5 stars,"
  Fits well, seems to survive washing. Fabric is a little scratchy.
"
5.0 out of 5 stars,"
  Awesome polos. I own 8 of these in different colors. I'm thinking of buying some more
"
5.0 out of 5 stars,"
  Fits well..
"
5.0 out of 5 stars,"
  Spot shield
"
4.0 out of 5 stars,"
  Good quality
"
5.0 out of 5 stars,"
  Great Shirt, Good fit, good price, retains color.
"
5.0 out of 5 stars,"
  Very nice shirt for the price!
"
5.0 out of 5 stars,"
  Wore it on a rainy day to test the sport shield and the water didnt go through, and aside from a perfect fit, very high quality material too.
"
5.0 out of 5 stars,"
  Confortable and didnt shrink when I washed it
"
4.0 out of 5 stars,"
  Good long sleeve shirt
"
5.0 out of 5 stars,"
  True to size, great color for Breast Cancer awareness spirit at work! Great price!
"
3.0 out of 5 stars,"
  Fit is okay. Good for work.
"
5.0 out of 5 stars,"
  All was perfect.. Thx
"
5.0 out of 5 stars,"
  not as comfortable as I would like
"
5.0 out of 5 stars,"
  Very well made polo for the price would buy again
"
5.0 out of 5 stars,"
  Very Nice Just What I Needed
"
5.0 out of 5 stars,"
  Great shirts for the price
"
4.0 out of 5 stars,"
  I like the fit very much.  Not real heavy weight, a spring or summer shirt.
"
5.0 out of 5 stars,"
  Nice lightweight shirt, great sun blocker.
"
1.0 out of 5 stars,"
  It's to big and I couldn't return it to get another one😭😭🤔
"
5.0 out of 5 stars,"
  Comfortable. Good color. Good price.
"
5.0 out of 5 stars,"
  Excellent
"
5.0 out of 5 stars,"
  material is nice and comfortable, not to thick, color is nice dark color as well, some maroon come to light.
"
3.0 out of 5 stars,"
  It feels pretty cheap...but then it was was really cheap...
"
4.0 out of 5 stars,"
  Nice fit
"
5.0 out of 5 stars,"
  Good texture for spring and fall.. didnt shrink when washed..
"
5.0 out of 5 stars,"
  The feel of the material
"
5.0 out of 5 stars,"
  Got for my nephew.. Fits great
"
5.0 out of 5 stars,"
  This shirt fit my fiancee great! We got him a medium. He's 6'0 very lean and has wide shoulders.
"
3.0 out of 5 stars,"
  Good fit. Has some style but is a little funky with the sleeves and is made of a very itchy fabric. Still, its a good cheap polo.
"
5.0 out of 5 stars,"
  Size and color were great!
"
3.0 out of 5 stars,"
  Got a large, the arms are way to long. But its a nice shirt. If you can deal with elbow length arms then I would recommend
"
5.0 out of 5 stars,"
  It was as advertised
"
4.0 out of 5 stars,"
  fit as expected
"
5.0 out of 5 stars,"
  Great shirt!
"
5.0 out of 5 stars,"
  Item arrived promptly and as described.
"
5.0 out of 5 stars,"
  Great shirt for the price. Actually used for an 80s party and it was perfect!
"
5.0 out of 5 stars,"
  Nice polo fit well
"
4.0 out of 5 stars,"
  good purchase
"
5.0 out of 5 stars,"
  Great shirts! Fit well and quite comfortable. Wear them daily for work.
"
5.0 out of 5 stars,"
  This is a great shirt, high quality and just what I was looking for!
"
5.0 out of 5 stars,"
  Fit like suppose to
"
3.0 out of 5 stars,"
  shrinks easily and seems to fit about a size smaller than it should.
"
4.0 out of 5 stars,"
  very good shirt, love it.
"
4.0 out of 5 stars,"
  good purchase will buy again
"
5.0 out of 5 stars,"
  Cotton Material, Nice fit, Perfect Length
"
5.0 out of 5 stars,"
  as expected
"
5.0 out of 5 stars,"
  Great fit
"
5.0 out of 5 stars,"
  Love color
"
5.0 out of 5 stars,"
  Like the fit and the color.
"
5.0 out of 5 stars,"
  Love the color, nice and big.
"
5.0 out of 5 stars,"
  Great shirt for the price.
"
5.0 out of 5 stars,"
  Thank you
"
4.0 out of 5 stars,"
  These look great. Fit good too.
"
5.0 out of 5 stars,"
  Nice shirt.
"
4.0 out of 5 stars,"
  Great fit, my husband really likes it. Wrinkles a little when washed and dried, but overall a quality shirt.
"
4.0 out of 5 stars,"
  I did not realize the grey would be so spotted. But I guess it is okay. If you want a solid color dont pick grey
"
5.0 out of 5 stars,"
  perfect fit ..I will buy more again
"
5.0 out of 5 stars,"
  Fit perfect.
"
5.0 out of 5 stars,"
  Can't beat the price
"
5.0 out of 5 stars,"
  perfect fit and comfortable
"
5.0 out of 5 stars,"
  Took on extended tour of Europe in November and wore it nearly every day.  It was comfortable and efficient.  I still wear it on a regular basis 18 months later.  Very pleased.
"
5.0 out of 5 stars,"
  Fits just right.
"
5.0 out of 5 stars,"
  Ordered these for my sons they love them.
"
5.0 out of 5 stars,"
  Good quality good fit
"
2.0 out of 5 stars,"
  The sleeves are to long and I'm tall that sucks
"
5.0 out of 5 stars,"
  Very nice for the price.
"
4.0 out of 5 stars,"
  fitx as expected good shirt.  Bought two.  Might get another.
"
3.0 out of 5 stars,"
  After wash, Button fell off.  Faded just little.
"
4.0 out of 5 stars,"
  Nice Comfortable shirt.
"
4.0 out of 5 stars,"
  It's kind of thin but I wear it under my sweater which works great.
"
5.0 out of 5 stars,"
  These are the best - so comfy and good for work if you're business casual!
"
4.0 out of 5 stars,"
  The Jerzees fitted as expected and the deep rich color is perfect. The polo didn't fade when washed. I would recommend this product to a friend.
"
1.0 out of 5 stars,"
  Cheap will never buy again
"
4.0 out of 5 stars,"
  It fit as expected. Good quality shirt. I am pleased with them.
"
5.0 out of 5 stars,"
  great
"
5.0 out of 5 stars,"
  Soft fabric, light and comfortable
"
5.0 out of 5 stars,"
  Very nice fitting
"
5.0 out of 5 stars,"
  Casual dress.  My husband likes the color of the shirt and the fit.
"
4.0 out of 5 stars,"
  Great price on this item.
"
4.0 out of 5 stars,"
  Husband likes this shirt.
"
5.0 out of 5 stars,"
  The shirt fit real good I don’t dry them but the kept there color I use them for work I’m real pleased with my purchase
"
4.0 out of 5 stars,"
  Bought for grandson fits good
"
5.0 out of 5 stars,"
  Perfect for my dad and a great value.
"
2.0 out of 5 stars,"
  The material isn't what I expected. Very light weight. Sleeves are shorter than normal.
"
3.0 out of 5 stars,"
  Retains heat pretty well.
"
5.0 out of 5 stars,"
  Boyfriend loves it and it feels sturdy like it should last awhile
"
5.0 out of 5 stars,"
  have purchased several others of same product  fits just fine after washing
"
4.0 out of 5 stars,"
  Satisfied
"
4.0 out of 5 stars,"
  It is OK. Need a new color.
"
5.0 out of 5 stars,"
  Comfy, decent quality shirt
"
5.0 out of 5 stars,"
  Comfy, decent quality shirt
"
5.0 out of 5 stars,"
  like
"
5.0 out of 5 stars,"
  I purchased this item to use at work. It fits great and is a nice color.
"
5.0 out of 5 stars,"
  Look and color
"
5.0 out of 5 stars,"
  great
"
5.0 out of 5 stars,"
  Nice quality
"
5.0 out of 5 stars,"
  Good shirt, good price.
"
5.0 out of 5 stars,"
  Good product Good price
"
5.0 out of 5 stars,"
  fits great
"
5.0 out of 5 stars,"
  Love the fit, feel, and color!
"
5.0 out of 5 stars,"
  The color and fit
"
4.0 out of 5 stars,"
  These fit very well, so I ordered more for a total of 5.
"
5.0 out of 5 stars,"
  Loved the feel and fit.
"
5.0 out of 5 stars,"
  good shirt right color a little larde but very roomy.
"
5.0 out of 5 stars,"
  That's ok !
"
5.0 out of 5 stars,"
  A Medium fit similar to a Large Lee brand long sleeve shirt but actually was a little more roomy in the arms where the Lee was really tight. Take care in the drying as it will get old looking fast if you heat in the dryer.
"
4.0 out of 5 stars,"
  It is satisfying to wear.
"
4.0 out of 5 stars,"
  Worth the price.
"
3.0 out of 5 stars,"
  Ordered a long sleeve as described, got a short sleeve as pictured, but fits as expected. Not a bad shirt for the price.
"
5.0 out of 5 stars,"
  Excellent, Thank You
"
5.0 out of 5 stars,"
  Quality with a low price.
"
3.0 out of 5 stars,"
  This shirt is huge!!!! I order an x-large and it fits like a 2-xl
"
3.0 out of 5 stars,"
  Fabric is rather thin.
"
5.0 out of 5 stars,"
  Good
"
5.0 out of 5 stars,"
  perfect fit  good price
"
5.0 out of 5 stars,"
  Good quality and nice fit.
"
5.0 out of 5 stars,"
  fit great
"
4.0 out of 5 stars,"
  a ok number 1 shirt. it is a nice fir and feel. nice shirt. very good buy. recommend. very good
"
4.0 out of 5 stars,"
  Product fit well and was comfortable.
"
5.0 out of 5 stars,"
  It fit perfectly and looks great!
"
5.0 out of 5 stars,"
  Nice looking, fit well and a great color. Looked good after washing too!
"
2.0 out of 5 stars,"
  Material feel cheap. Very thin.
"
5.0 out of 5 stars,"
  Great shirt for the price. Fits well.
"
4.0 out of 5 stars,"
  It fit well. Also washed great
"
4.0 out of 5 stars,"
  Good buy.
"
5.0 out of 5 stars,"
  Love it
"
4.0 out of 5 stars,"
  Looks goods. Nice material
"
5.0 out of 5 stars,"
  Fit perfectly.
"
5.0 out of 5 stars,"
  Really like the shirt
"
5.0 out of 5 stars,"
  Comfortable nice fit awesome price
"
4.0 out of 5 stars,"
  Much darker purple than I had expected but still nice
"
5.0 out of 5 stars,"
  I like that it is the right fit. I used them for work.
"
5.0 out of 5 stars,"
  Nice material.
"
3.0 out of 5 stars,"
  Still unknown
"
5.0 out of 5 stars,"
  Well made, Excellent value
"
5.0 out of 5 stars,"
  Fits good
"
5.0 out of 5 stars,"
  Great fit, awesome fabric, love it
"
5.0 out of 5 stars,"
  Shirt is very nice quality and fit well
"
5.0 out of 5 stars,"
  It's fine but a bit too large !
"
5.0 out of 5 stars,"
  Looked nice on my husband.
"
4.0 out of 5 stars,"
  Washes well, nice fabric.
"
4.0 out of 5 stars,"
  Item is as advertized, fit good.
"
5.0 out of 5 stars,"
  I received exactly how it was describe.
"
5.0 out of 5 stars,"
  Affordable. Fit to size and light weight material! Met my needs!
"
5.0 out of 5 stars,"
  Will be ordering a few more.
"
5.0 out of 5 stars,"
  My husband was very happy.
"
5.0 out of 5 stars,"
  Looks good
"
4.0 out of 5 stars,"
  Fit perfectly.
"
5.0 out of 5 stars,"
  I love the color
"
1.0 out of 5 stars,"
  Cheap material fuzz balls after first wash
"
5.0 out of 5 stars,"
  shirts arrived on time and were as advertised.
"
4.0 out of 5 stars,"
  Fits great looks even better with my team logo.
"
5.0 out of 5 stars,"
  Great 👕 ordering a couple more!
"
5.0 out of 5 stars,"
  As advertised
"
5.0 out of 5 stars,"
  Just what I wanted
"
4.0 out of 5 stars,"
  Good Product!
"
5.0 out of 5 stars,"
  Fit great.
"
2.0 out of 5 stars,"
  not what I expected.  The material is very thin.
"
4.0 out of 5 stars,"
  Worth its price
"
4.0 out of 5 stars,"
  fits good.  love the color.
"
4.0 out of 5 stars,"
  On the large side, but looks great under a sportcoat
"
1.0 out of 5 stars,"
  I did an Amazon search for men's polo shirt with pocket 2x. Up came a very long list that I started going through. Quickly I came upon these by Jerzees and since we've has such success with this brand before, I ordered several in different colors.  The shipment arrived promptly. What didn't arrive we're pockets. None of the shirts had pockets, the one thing I wanted.  Extremely disappointed.
"
4.0 out of 5 stars,"
  Ok
"
5.0 out of 5 stars,"
  Good
"
5.0 out of 5 stars,"
  Jerzees: the only brand I buy.
"
5.0 out of 5 stars,"
  I like this shirt
"
5.0 out of 5 stars,"
  Love the shirts. I will recommend to my co workers this shirts. Thank you
"
5.0 out of 5 stars,"
  Nice shirts. A bit thin but not too bad.
"
5.0 out of 5 stars,"
  Easy fit and well made
"
3.0 out of 5 stars,"
  A little snug at the arms and waist after washing
"
5.0 out of 5 stars,"
  Casual comfort
"
5.0 out of 5 stars,"
  Good shirt
"
4.0 out of 5 stars,"
  nice deep color.
"
5.0 out of 5 stars,"
  This is a very nice shirt at a very good price.  The quality is very good.  I plan on purchasing more.
"
3.0 out of 5 stars,"
  small 2X
"
5.0 out of 5 stars,"
  Fit great
"
2.0 out of 5 stars,"
  Perfect fit
"
5.0 out of 5 stars,"
  nice fit for me thank you
"
5.0 out of 5 stars,"
  Fits well looks good
"
4.0 out of 5 stars,"
  nice materials
"
1.0 out of 5 stars,"
  i ordered a medium but received a small
"
5.0 out of 5 stars,"
  Great fit
"
5.0 out of 5 stars,"
  very good
"
5.0 out of 5 stars,"
  Great shirt for the price
"
3.0 out of 5 stars,"
  Sleeves are tight on my arms.
"
5.0 out of 5 stars,"
  Very nice shirt
"
5.0 out of 5 stars,"
  Good shirt at a good price
"
5.0 out of 5 stars,"
  Well worth the money!
"
5.0 out of 5 stars,"
  Good quality
"
4.0 out of 5 stars,"
  Nice color with comfortable feeling material.
"
4.0 out of 5 stars,"
  I like the feel of the material and that it is by Jerzees.<br><br>I recommend it to family and friends.
"
5.0 out of 5 stars,"
  Fits good!
"
4.0 out of 5 stars,"
  Very happy
"
1.0 out of 5 stars,"
  Received with a hole in the armpit
"
1.0 out of 5 stars,"
  I'm not sure if this was a one-off issue but I purchased this in a medium but fits like an XL.
"
5.0 out of 5 stars,"
  great
"
5.0 out of 5 stars,"
  Very nice quality for the price.  My son loves them. I bought 3.
"
4.0 out of 5 stars,"
  The shirts fit nicely and are comfortable
"
4.0 out of 5 stars,"
  Fit my son perfect
"
5.0 out of 5 stars,"
  Great
"
5.0 out of 5 stars,"
  It looks nice! Bright beautiful blue color and it fit my son well.
"
5.0 out of 5 stars,"
  Product was as described
"
5.0 out of 5 stars,"
  Satisfied
"
5.0 out of 5 stars,"
  Great quality and fit.
"
4.0 out of 5 stars,"
  basic shirt used for work. fits well, washes well.
"
4.0 out of 5 stars,"
  Good color selection for the type of shirt. Sleeves not too long or too short. Soft fabric and color matches what is represented.
"
5.0 out of 5 stars,"
  5*
"
5.0 out of 5 stars,"
  This is a great overall fit and the collars have not folded over.
"
4.0 out of 5 stars,"
  For the price good quality. Very happy with shirts after first washing.
"
5.0 out of 5 stars,"
  Great shirt. I can't wait to get another one.
"
5.0 out of 5 stars,"
  Very comfortable and fits well
"
5.0 out of 5 stars,"
  Fit pefectly and nice material.
"
4.0 out of 5 stars,"
  Great for the golf course, not so great for casual days at work.
"
5.0 out of 5 stars,"
  My son wears the shirt to school as uniform.
"
5.0 out of 5 stars,"
  Fit the way I expected
"
5.0 out of 5 stars,"
  Good value shirt
"
4.0 out of 5 stars,"
  Great service great product!
"
5.0 out of 5 stars,"
  Fits and feels great
"
5.0 out of 5 stars,"
  beautiful fit.
"
5.0 out of 5 stars,"
  Great shirt 4 a great price
"
4.0 out of 5 stars,"
  Good deal
"
3.0 out of 5 stars,"
  Pruce
"
5.0 out of 5 stars,"
  nice shirt, fit as expected.
"
5.0 out of 5 stars,"
  Everyday wear
"
5.0 out of 5 stars,"
  I like the way the clothes fit very comfortable
"
5.0 out of 5 stars,"
  love it!!
"
2.0 out of 5 stars,"
  Fits as expected but the second button from the top does not stay buttoned for more than 5 minutes. Because of that I'd recommend a different product over this one.
"
5.0 out of 5 stars,"
  Just the right size and fit. Love the color.
"
5.0 out of 5 stars,"
  Very comfortable and fits nicely.
"
5.0 out of 5 stars,"
  Colors very vibrant and size was perfect
"
5.0 out of 5 stars,"
  Very light and I used for my work.
"
5.0 out of 5 stars,"
  Good quality
"
5.0 out of 5 stars,"
  It fits well; my son looks nice in it.
"
5.0 out of 5 stars,"
  Great shirt for the price.
"
5.0 out of 5 stars,"
  Great shirt at a fair price!
"
5.0 out of 5 stars,"
  As expected.
"
4.0 out of 5 stars,"
  Good quality
"
5.0 out of 5 stars,"
  Wont be sure of the final fit until its washed.  The initial fit was perfect.
"
5.0 out of 5 stars,"
  Great shirt
"
5.0 out of 5 stars,"
  Theses are great!!!  No ironing and fit great!!!
"
4.0 out of 5 stars,"
  I bought this shirt as a larger but i think i should of got a extra lager but they are nice shirt and i will buy more
"
4.0 out of 5 stars,"
  A little too long for a Medium but it wasn't unbearable. Comfy to wear all day.
"
5.0 out of 5 stars,"
  Nice fit and feel.
"
4.0 out of 5 stars,"
  Na
"
5.0 out of 5 stars,"
  good
"
5.0 out of 5 stars,"
  Great product
"
4.0 out of 5 stars,"
  Very nice shirts.  Purchased for our employees.
"
1.0 out of 5 stars,"
  Ordered XL, received XXXL - didn't notice till after my wife had already washed it for me.
"
5.0 out of 5 stars,"
  Very nice shirt,Breslin like the pocket
"
5.0 out of 5 stars,"
  Fits well. Size large. Not too big.
"
5.0 out of 5 stars,"
  I liked it
"
5.0 out of 5 stars,"
  Bought for mi son that is tall for an 11 year old and fits perfect
"
5.0 out of 5 stars,"
  Item delivered on time, It was as described
"
4.0 out of 5 stars,"
  Pretty soft and fits well.
"
3.0 out of 5 stars,"
  This shirt is a rather nice shirt, fits well and the spotshield does what it says it does but maybe its a little too good. It is so good it'll repeal your own sweat and by that I mean the shirt doesn't wick away moisture as one would hope it would.<br>My recommendations are not to wear it in the summer and not to wear it while doing strenuous physical activities.
"
4.0 out of 5 stars,"
  good
"
1.0 out of 5 stars,"
  Sleeve started to come apart by the seam. Less than three wears.
"
5.0 out of 5 stars,"
  Great
"
3.0 out of 5 stars,"
  Material is too thin
"
5.0 out of 5 stars,"
  son uses 4 work
"
5.0 out of 5 stars,"
  Great
"
5.0 out of 5 stars,"
  It seems to repel spills! Color is exactly as pictured! Arrived the next day! Washes up nicely! We couldn't be more pleased!
"
5.0 out of 5 stars,"
  Happy with purchase, great gifts
"
4.0 out of 5 stars,"
  Nice
"
5.0 out of 5 stars,"
  I love the the feel of this shirt. Light weight. I use this for work.
"
5.0 out of 5 stars,"
  Live log sleeve tees in winter.
"
5.0 out of 5 stars,"
  One of my favorite shirts!
"
5.0 out of 5 stars,"
  Great shirt, great price and excellent fit
"
3.0 out of 5 stars,"
  item is very baggy around the arms and tight around the waist. maybe im just a fatty. it would probably look ok on dwayne ""the rock"" johnson
"
4.0 out of 5 stars,"
  Very long arms
"
5.0 out of 5 stars,"
  Love these shirts.
"
5.0 out of 5 stars,"
  Nice fit and feel, washes great!
"
5.0 out of 5 stars,"
  best fit shirts I ever had
"
3.0 out of 5 stars,"
  Wrinkles after drying
"
5.0 out of 5 stars,"
  good
"
5.0 out of 5 stars,"
  I like the fit, style, and look. The fit is perfect.
"
5.0 out of 5 stars,"
  Great fit
"
5.0 out of 5 stars,"
  Great shirt for a great price. Actually better than I expected. Perfect inexpensive Polo for work.
"
5.0 out of 5 stars,"
  Good work shirts
"
1.0 out of 5 stars,"
  The shirts looked like they could fit someone who wears a size 2x-3x!
"
3.0 out of 5 stars,"
  Lil snug on the ole bug but otherwise, tits.
"
2.0 out of 5 stars,"
  Poor quality overall , material looks faded after one wash and the stitching opened up around the sleeves
"
5.0 out of 5 stars,"
  Great shirt
"
5.0 out of 5 stars,"
  nice
"
4.0 out of 5 stars,"
  I will get more, great shirt.
"
5.0 out of 5 stars,"
  Shirts fit as expected and are great colors and quality.
"
5.0 out of 5 stars,"
  Great
"
5.0 out of 5 stars,"
  nothing to Dislike use it as a work shirt
"
5.0 out of 5 stars,"
  Good shirts. Durable and comfortable.
"
1.0 out of 5 stars,"
  Way too big
"
5.0 out of 5 stars,"
  There great!!!!!!!!!!
"
5.0 out of 5 stars,"
  not good
"
4.0 out of 5 stars,"
  good
"
3.0 out of 5 stars,"
  ok
"
5.0 out of 5 stars,"
  A lil to large but I like it
"
1.0 out of 5 stars,"
  This is a short sleeve shirt
"
5.0 out of 5 stars,"
  Great fit!
"
5.0 out of 5 stars,"
  Love this shirt. My third one.
"
5.0 out of 5 stars,"
  It's exactly what I expected
"
4.0 out of 5 stars,"
  good product
"
5.0 out of 5 stars,"
  VERY NICE
"
1.0 out of 5 stars,"
  You get what you pay for.  The shirt shrunk to the size of a women's medium after the first wash.  So he never even wore it.
"
5.0 out of 5 stars,"
  Nice
"
3.0 out of 5 stars,"
  That ok
"
5.0 out of 5 stars,"
  Great.
"
5.0 out of 5 stars,"
  Nice shirt great price!
"
4.0 out of 5 stars,"
  Jerzees tagless, pocketless polo with no flaws or damage.
"
5.0 out of 5 stars,"
  Good product.
"
5.0 out of 5 stars,"
  Fit was good.  Quality purchase
"
3.0 out of 5 stars,"
  No comment
"
4.0 out of 5 stars,"
  😎
"
5.0 out of 5 stars,"
  The best darn shirt on the market.
"
4.0 out of 5 stars,"
  as described
"
3.0 out of 5 stars,"
  My husband works in the food business as a manager, and is required to wear dress/ casual shirts. This shirt we bought because it has stain guard. Does NOT WORK, it seems,  after the second wash. It does not seem to have stain guard on it after that.<br>The shirt itself is a good shirt. It fits well, it feels good and it keeps it shape after many times of being in the wash, BUT... The stain guard does NOT WORK. Unfortunately, for us, it is back to the drawing board.
"
4.0 out of 5 stars,"
  They fit good and he liked the color.
"
4.0 out of 5 stars,"
  Nice and warm shirts
"
5.0 out of 5 stars,"
  100%
"
5.0 out of 5 stars,"
  Fit perfect. Not too long or too short. Perfect if you have to tuck in your shirt for work.
"
1.0 out of 5 stars,"
  Very cheap feel , I was better off going to Walmart instead.
"
4.0 out of 5 stars,"
  great product for the price!
"
5.0 out of 5 stars,"
  Looks good, fits good, good quality.
"
5.0 out of 5 stars,"
  Snug fot
"
5.0 out of 5 stars,"
  Great for cold weather golfing, bought a size up for a loose fit on the fairway.
"
5.0 out of 5 stars,"
  Great shirt for the money.
"
5.0 out of 5 stars,"
  Fits well looks good.
"
5.0 out of 5 stars,"
  Good for work
"
4.0 out of 5 stars,"
  Very good, great price
"
5.0 out of 5 stars,"
  Shirts were perfect. Definitely fit the need
"
5.0 out of 5 stars,"
  Fits comfortably and washes nice.
"
5.0 out of 5 stars,"
  The shirts fit perfectly!
"
3.0 out of 5 stars,"
  Nice shirt for the price. It's more like a t-shirt than a knitted polo but serves nicely as a ""collared"" shirt for work purposes. The collar pilled a little after the first washing and it holds a lot of static electricity...even if you are using Bounce dryer sheets.
"
2.0 out of 5 stars,"
  For eork it is eay to big and the material makes me itch
"
5.0 out of 5 stars,"
  Niceeeeee...
"
4.0 out of 5 stars,"
  good product, good price but it took more than a week from NJ to FL
"
4.0 out of 5 stars,"
  Thin but fits well
"
5.0 out of 5 stars,"
  Happpy
"
5.0 out of 5 stars,"
  The price was great for team shirts.
"
3.0 out of 5 stars,"
  It's just a shirt.  No more no less.
"
4.0 out of 5 stars,"
  I read reviews before making the purchase Very good fit for my long-armed guy.
"
3.0 out of 5 stars,"
  Ok shirt for the price.
"
4.0 out of 5 stars,"
  Fits good.
"
5.0 out of 5 stars,"
  Love the fit and style.
"
5.0 out of 5 stars,"
  Product ok
"
1.0 out of 5 stars,"
  The collar is lopsided.
"
5.0 out of 5 stars,"
  Perfect work shirt.
"
3.0 out of 5 stars,"
  My husband doesn't like it.
"
5.0 out of 5 stars,"
  Perfect
"
3.0 out of 5 stars,"
  Good
"
4.0 out of 5 stars,"
  nice what I expected
"
5.0 out of 5 stars,"
  Fits perfect!
"
4.0 out of 5 stars,"
  For the price its reasonable. Not the finest material however.
"
5.0 out of 5 stars,"
  Great fit
"
4.0 out of 5 stars,"
  the sleeves are a bit longer than i like, but overall good fit shirt... i'm around 5'7"" &amp; weigh 163lbs
"
5.0 out of 5 stars,"
  Fits my wife well
"
5.0 out of 5 stars,"
  This shirt is for school use. It washes and dries good.
"
5.0 out of 5 stars,"
  Polo shirt<br>It fits nicely<br>Have had it for 2 days only
"
5.0 out of 5 stars,"
  Comfortable!
"
1.0 out of 5 stars,"
  I ordered a small, it is way ok big &amp; the color is not near what the picture shows. It is almost white (order ash grey)
"
1.0 out of 5 stars,"
  I used it for work. Only bad thing is that when you wash it the shirts the get small
"
3.0 out of 5 stars,"
  I am a large but this fits more like an XL
"
4.0 out of 5 stars,"
  Nice!!!
"
5.0 out of 5 stars,"
  Nice Shirt
"
5.0 out of 5 stars,"
  Gave as a gift
"
4.0 out of 5 stars,"
  It was fine
"
4.0 out of 5 stars,"
  Given what I paid for them I'm satisfied with the fit and quality.
"
5.0 out of 5 stars,"
  I bought this as a Fsthers day gift for my son and he loved it very good quality of material
"
5.0 out of 5 stars,"
  Great buy!
"
5.0 out of 5 stars,"
  I buy this on wear it to school I was looking so awesome 👏 in it
"
5.0 out of 5 stars,"
  Great quality for the price
"
5.0 out of 5 stars,"
  Was what I expected. Well done!
"
5.0 out of 5 stars,"
  Good quality and nice fit. Happy customer here
"
4.0 out of 5 stars,"
  Great shirt was exactly what I expected
"
4.0 out of 5 stars,"
  Good
"
5.0 out of 5 stars,"
  Great fit.
"
5.0 out of 5 stars,"
  Got this one for when it starts getting a little cooler during the second half of the volleyball season.  Works great as a volleyball referee shirt.  Be aware that it runs a bit large.  I typically wear an XL shirt, but ordered a Large (based on some other reviews).  The Large fits perfectly.  Got two of them.  Very happy with this shirt.
"
5.0 out of 5 stars,"
  Nice feel.
"
5.0 out of 5 stars,"
  Fits well and looks good
"
5.0 out of 5 stars,"
  Sweat proof
"
5.0 out of 5 stars,"
  Bought for my husband to wear to work. Comfortable, durable, and fit well
"
3.0 out of 5 stars,"
  shipping and cost were great! The color is much different in person than in picture. I would recommend taking a closer look at the color before buying and take note that the color is a shade or two lighter.
"
5.0 out of 5 stars,"
  I love these polo shirts. I bought all the colors. If there were more colors, I would buy them instantly.
"
5.0 out of 5 stars,"
  Nice polo, fits as expected
"
5.0 out of 5 stars,"
  Good shirt
"
4.0 out of 5 stars,"
  Nice shirt,wash up nice
"
5.0 out of 5 stars,"
  Very good
"
5.0 out of 5 stars,"
  The shirt fit as described.
"
5.0 out of 5 stars,"
  Great Price!  I wear these as a work uniform.  Will order 3 more.
"
5.0 out of 5 stars,"
  good shirts
"
2.0 out of 5 stars,"
  Bad material. Very synthetic. I feel very sweaty when wear this.
"
4.0 out of 5 stars,"
  Great quality for the price. They fulfill a need that is professional looking without breaking the bank. I will order more.
"
5.0 out of 5 stars,"
  Inexpensive
"
5.0 out of 5 stars,"
  just what I was looking for
"
5.0 out of 5 stars,"
  Loved it
"
2.0 out of 5 stars,"
  sleeves are gigantic.
"
4.0 out of 5 stars,"
  Pretty good but I like it shorter.
"
1.0 out of 5 stars,"
  Very bad material
"
4.0 out of 5 stars,"
  It's what I expected for a cheap shirt. Fits nicely, but could use a third button in the front. Attracts a lot of hair in the dryer.
"
5.0 out of 5 stars,"
  Perfect !
"
5.0 out of 5 stars,"
  Well-made.  Durable.  Slimming style.  I liked it.
"
3.0 out of 5 stars,"
  This ok.
"
4.0 out of 5 stars,"
  Okay product.
"
3.0 out of 5 stars,"
  nice looking shirt
"
4.0 out of 5 stars,"
  nice
"
4.0 out of 5 stars,"
  Perfect
"
5.0 out of 5 stars,"
  Perfecto
"
5.0 out of 5 stars,"
  Great !
"
5.0 out of 5 stars,"
  very happy
"
